Issue Type,Issue key,Status,Created,Priority,Resolved,Bug age,,,,,,,,,,
Bug,PUP-2648,Closed,5/23/2014,Major,12/4/2014,195,,,,,,,,,,
Bug,PUP-2659,Closed,5/24/2014,Major,6/10/2014,17,,,,,,,,,,
Bug,PUP-2684,Closed,5/27/2014,Major,9/30/2014,126,,,,,,,,,,
Bug,PUP-2685,Closed,5/27/2014,Major,5/28/2014,1,,,,,,,,,,
Bug,PUP-2742,Closed,6/9/2014,Major,6/9/2014,0,,,,,,,,,,
Bug,PUP-2753,Closed,6/11/2014,Major,10/14/2014,125,,,,,,,,,,
Bug,PUP-2770,Closed,6/12/2014,Major,5/16/2017,1069,,,,,,,,,,
Bug,PUP-2783,Closed,6/16/2014,Major,8/7/2015,417,,,,,,,,,,
Bug,PUP-2791,Closed,6/17/2014,Major,6/18/2014,1,,,,,,,,,,
Bug,PUP-2817,Closed,6/20/2014,Major,8/28/2014,69,,,,,,,,,,
Bug,PUP-2818,Closed,6/22/2014,Major,7/16/2014,24,,,,,,,,,,
Bug,PUP-2831,Closed,6/24/2014,Major,7/23/2014,29,,,,,,,,,,
Bug,PUP-2940,Closed,7/16/2014,Major,9/25/2014,71,,,,,,,,,,
Bug,PUP-3004,Closed,8/1/2014,Major,5/16/2017,1019,,,,,,,,,,
Bug,PUP-3018,Closed,8/6/2014,Major,3/23/2016,595,,,,,,,,,,
Bug,PUP-3056,Closed,8/13/2014,Major,8/19/2014,6,,,,,,,,,,
Bug,PUP-3143,Closed,8/25/2014,Major,1/26/2015,154,,,,,,,,,,
Bug,PUP-3165,Closed,8/29/2014,Major,5/16/2017,991,,,,,,,,,,
Bug,PUP-3167,Closed,9/2/2014,Major,2/18/2015,169,,,,,,,,,,
Bug,PUP-3178,Closed,9/3/2014,Major,6/18/2016,654,,,,,,,,,,
Bug,PUP-3179,Closed,9/3/2014,Major,9/4/2014,1,,,,,,,,,,
Bug,PUP-3363,Closed,9/29/2014,Major,10/6/2014,7,,,,,,,,,,
Bug,PUP-3369,Closed,9/30/2014,Major,9/30/2014,0,,,,,,,,,,
Bug,PUP-5618,Closed,12/16/2015,Major,1/6/2016,21,,,,,,,,,,
Bug,PUP-5578,Closed,12/2/2015,Major,12/15/2015,13,,,,,,,,,,
Bug,PUP-5475,Closed,11/5/2015,Major,9/26/2018,1056,,,,,,,,,,
Bug,PUP-5442,Closed,10/28/2015,Major,10/31/2016,369,,,,,,,,,,
Bug,PUP-5398,Closed,10/20/2015,Major,10/22/2015,2,,,,,,,,,,
Bug,PUP-5385,Closed,10/15/2015,Major,8/14/2017,669,,,,,,,,,,
Bug,PUP-5342,Closed,10/7/2015,Major,10/22/2015,15,,,,,,,,,,
Bug,PUP-5276,Closed,9/23/2015,Major,5/15/2017,600,,,,,,,,,,
Bug,PUP-5269,Closed,9/21/2015,Major,6/24/2016,277,,,,,,,,,,
Bug,PUP-5238,Closed,9/15/2015,Major,9/18/2015,3,,,,,,,,,,
Bug,PUP-5233,Closed,9/14/2015,Major,3/21/2016,189,,,,,,,,,,
Bug,PUP-5127,Closed,8/31/2015,Major,12/4/2015,95,,,,,,,,,,
Bug,PUP-5098,Closed,8/27/2015,Major,5/15/2017,627,,,,,,,,,,
Bug,PUP-5036,Closed,8/13/2015,Major,8/21/2015,8,,,,,,,,,,
Bug,PUP-4954,Closed,7/29/2015,Major,11/6/2015,100,,,,,,,,,,
Bug,PUP-4924,Closed,7/24/2015,Major,7/29/2015,5,,,,,,,,,,
Bug,PUP-4912,Closed,7/21/2015,Major,7/27/2015,6,,,,,,,,,,
Bug,PUP-4854,Closed,7/13/2015,Major,7/16/2015,3,,,,,,,,,,
Bug,PUP-4818,Closed,7/6/2015,Major,2/19/2016,228,,,,,,,,,,
Bug,PUP-4810,Closed,7/1/2015,Major,7/13/2015,12,,,,,,,,,,
Bug,PUP-4738,Closed,6/10/2015,Major,8/26/2015,77,,,,,,,,,,
Bug,PUP-4709,Closed,6/8/2015,Major,6/11/2015,3,,,,,,,,,,
Bug,PUP-4697,Closed,6/4/2015,Major,9/3/2015,91,,,,,,,,,,
Bug,PUP-4692,Closed,6/3/2015,Major,1/30/2017,607,,,,,,,,,,
Bug,PUP-4775,Closed,6/1/2015,Major,6/29/2015,28,,,,,,,,,,
Bug,PUP-4674,Closed,5/31/2015,Major,5/31/2015,0,,,,,,,,,,
Bug,PUP-4639,Closed,5/21/2015,Major,9/2/2015,104,,,,,,,,,,
Bug,PUP-4636,Closed,5/20/2015,Major,5/21/2015,1,,,,,,,,,,
Bug,PUP-4635,Closed,5/20/2015,Major,6/9/2015,20,,,,,,,,,,
Bug,PUP-4520,Closed,5/4/2015,Major,5/20/2015,16,,,,,,,,,,
Bug,PUP-4494,Closed,4/29/2015,Major,4/30/2015,1,,,,,,,,,,
Bug,PUP-4440,Closed,4/20/2015,Major,4/20/2015,0,,,,,,,,,,
Bug,PUP-4401,Closed,4/13/2015,Major,8/6/2018,1211,,,,,,,,,,
Bug,PUP-4391,Closed,4/9/2015,Major,4/16/2015,7,,,,,,,,,,
Bug,PUP-4333,Closed,3/28/2015,Major,7/28/2015,122,,,,,,,,,,
Bug,PUP-4278,Closed,3/20/2015,Major,5/20/2015,61,,,,,,,,,,
Bug,PUP-4275,Closed,3/20/2015,Major,3/23/2015,3,,,,,,,,,,
Bug,PUP-4208,Closed,3/15/2015,Major,2/20/2018,1073,,,,,,,,,,
Bug,PUP-4088,Closed,3/5/2015,Major,3/18/2015,13,,,,,,,,,,
Bug,PUP-4072,Closed,3/3/2015,Major,3/26/2015,23,,,,,,,,,,
Bug,PUP-4046,Closed,2/26/2015,Major,3/16/2015,18,,,,,,,,,,
Bug,PUP-4012,Closed,2/13/2015,Major,2/25/2015,12,,,,,,,,,,
Bug,PUP-3965,Closed,2/5/2015,Major,1/30/2017,725,,,,,,,,,,
Bug,PUP-3934,Closed,1/31/2015,Major,3/26/2015,54,,,,,,,,,,
Bug,PUP-3927,Closed,1/29/2015,Major,3/26/2015,56,,,,,,,,,,
Bug,PUP-3923,Closed,1/28/2015,Major,3/26/2015,57,,,,,,,,,,
Bug,PUP-3917,Closed,1/28/2015,Major,5/15/2017,838,,,,,,,,,,
Bug,PUP-3799,Closed,12/30/2014,Major,2/2/2016,399,,,,,,,,,,
Bug,PUP-3769,Closed,12/15/2014,Major,12/17/2014,2,,,,,,,,,,
Bug,PUP-3757,Closed,12/10/2014,Major,5/15/2017,887,,,,,,,,,,
Bug,PUP-3755,Closed,12/9/2014,Major,1/26/2015,48,,,,,,,,,,
Bug,PUP-3719,Closed,12/1/2014,Major,1/23/2015,53,,,,,,,,,,
Bug,PUP-3681,Closed,11/19/2014,Major,5/15/2017,908,,,,,,,,,,
Bug,PUP-3647,Closed,11/7/2014,Major,9/26/2018,1419,,,,,,,,,,
Bug,PUP-3619,Closed,11/5/2014,Major,5/15/2017,922,,,,,,,,,,
Bug,PUP-3607,Closed,11/3/2014,Major,11/3/2014,0,,,,,,,,,,
Bug,PUP-3563,Closed,10/28/2014,Major,10/29/2014,1,,,,,,,,,,
Bug,PUP-3558,Closed,10/28/2014,Major,10/31/2014,3,,,,,,,,,,
Bug,PUP-3513,Closed,10/23/2014,Major,5/15/2017,935,,,,,,,,,,
Bug,PUP-3484,Closed,10/17/2014,Major,4/8/2015,173,,,,,,,,,,
Bug,PUP-3471,Closed,10/15/2014,Major,11/3/2014,19,,,,,,,,,,
Bug,PUP-3445,Closed,10/12/2014,Major,10/30/2014,18,,,,,,,,,,
Bug,PUP-5644,Closed,1/3/2016,Major,1/11/2016,8,,,,,,,,,,
Bug,PUP-5685,Closed,1/11/2016,Major,1/11/2016,0,,,,,,,,,,
Bug,PUP-5745,Closed,1/22/2016,Major,2/29/2016,38,,,,,,,,,,
Bug,PUP-5774,Closed,1/29/2016,Major,5/16/2017,473,,,,,,,,,,
Bug,PUP-5839,Closed,2/8/2016,Major,2/10/2016,2,,,,,,,,,,
Bug,PUP-5898,Closed,2/13/2016,Major,2/24/2016,11,,,,,,,,,,
Bug,PUP-5926,Closed,2/19/2016,Major,5/31/2016,102,,,,,,,,,,
Bug,PUP-5935,Closed,2/19/2016,Major,2/20/2016,1,,,,,,,,,,
Bug,PUP-5994,Closed,3/1/2016,Major,3/7/2016,6,,,,,,,,,,
Bug,PUP-5995,Closed,3/1/2016,Major,3/8/2016,7,,,,,,,,,,
Bug,PUP-6020,Closed,3/8/2016,Major,3/10/2016,2,,,,,,,,,,
Bug,PUP-6025,Closed,3/8/2016,Major,4/20/2016,43,,,,,,,,,,
Bug,PUP-6037,Closed,3/10/2016,Major,7/11/2016,123,,,,,,,,,,
Bug,PUP-6050,Closed,3/13/2016,Major,3/21/2016,8,,,,,,,,,,
Bug,PUP-6070,Closed,3/17/2016,Major,3/21/2016,4,,,,,,,,,,
Bug,PUP-6117,Closed,4/1/2016,Major,4/5/2016,4,,,,,,,,,,
Bug,PUP-6267,Closed,5/5/2016,Major,5/9/2016,4,,,,,,,,,,
Bug,PUP-6339,Closed,5/21/2016,Major,5/25/2016,4,,,,,,,,,,
Bug,PUP-6364,Closed,5/26/2016,Major,9/1/2017,463,,,,,,,,,,
Bug,PUP-6370,Closed,5/27/2016,Major,2/1/2017,250,,,,,,,,,,
Bug,PUP-6397,Closed,6/9/2016,Major,8/19/2016,71,,,,,,,,,,
Bug,PUP-6444,Closed,6/25/2016,Major,8/15/2016,51,,,,,,,,,,
Bug,PUP-6448,Closed,6/27/2016,Major,1/17/2017,204,,,,,,,,,,
Bug,PUP-6454,Closed,6/29/2016,Major,7/6/2016,7,,,,,,,,,,
Bug,PUP-6460,Closed,6/30/2016,Major,7/8/2016,8,,,,,,,,,,
Bug,PUP-6518,Closed,7/18/2016,Major,1/30/2017,196,,,,,,,,,,
Bug,PUP-6588,Closed,8/5/2016,Major,2/7/2017,186,,,,,,,,,,
Bug,PUP-6621,Closed,8/13/2016,Major,8/24/2016,11,,,,,,,,,,
Bug,PUP-6614,Closed,8/15/2016,Major,5/16/2017,274,,,,,,,,,,
Bug,PUP-6668,Closed,9/1/2016,Major,5/16/2017,257,,,,,,,,,,
Bug,PUP-6670,Closed,9/1/2016,Major,10/3/2016,32,,,,,,,,,,
Bug,PUP-6676,Closed,9/2/2016,Major,9/7/2016,5,,,,,,,,,,
Bug,PUP-6702,Closed,9/14/2016,Major,10/29/2018,775,,,,,,,,,,
Bug,PUP-6714,Closed,9/19/2016,Major,10/4/2016,15,,,,,,,,,,
Bug,PUP-6737,Closed,9/22/2016,Major,9/23/2016,1,,,,,,,,,,
Bug,PUP-6739,Closed,9/25/2016,Major,12/18/2017,449,,,,,,,,,,
Bug,PUP-6810,Closed,10/11/2016,Major,10/12/2016,1,,,,,,,,,,
Bug,PUP-6861,Closed,11/2/2016,Major,11/16/2016,14,,,,,,,,,,
Bug,PUP-6922,Closed,11/16/2016,Major,11/17/2016,1,,,,,,,,,,
Bug,PUP-7002,Closed,12/13/2016,Major,1/8/2017,26,,,,,,,,,,
Bug,PUP-7021,Closed,12/15/2016,Major,3/28/2017,103,,,,,,,,,,
Bug,PUP-7031,Closed,12/18/2016,Major,12/28/2016,10,,,,,,,,,,
Bug,PUP-7045,Closed,12/22/2016,Major,5/16/2017,145,,,,,,,,,,
Bug,PUP-7110,Closed,1/18/2017,Major,6/13/2017,146,,,,,,,,,,
Bug,PUP-7125,Closed,1/22/2017,Major,5/16/2017,114,,,,,,,,,,
Bug,PUP-7167,Closed,2/2/2017,Major,2/7/2017,5,,,,,,,,,,
Bug,PUP-7165,Closed,2/2/2017,Major,2/7/2017,5,,,,,,,,,,
Bug,PUP-7176,Closed,2/2/2017,Major,2/7/2017,5,,,,,,,,,,
Bug,PUP-7169,Closed,2/3/2017,Major,2/7/2017,4,,,,,,,,,,
Bug,PUP-7170,Closed,2/3/2017,Major,2/3/2017,0,,,,,,,,,,
Bug,PUP-7178,Closed,2/4/2017,Major,2/7/2017,3,,,,,,,,,,
Bug,PUP-7187,Closed,2/7/2017,Major,5/11/2017,93,,,,,,,,,,
Bug,PUP-7191,Closed,2/8/2017,Major,2/22/2017,14,,,,,,,,,,
Bug,PUP-7198,Closed,2/9/2017,Major,6/16/2017,127,,,,,,,,,,
Bug,PUP-7231,Closed,2/14/2017,Major,3/22/2017,36,,,,,,,,,,
Bug,PUP-7251,Closed,2/23/2017,Major,3/13/2017,18,,,,,,,,,,
Bug,PUP-7271,Closed,2/25/2017,Major,3/13/2017,16,,,,,,,,,,
Bug,PUP-7284,Closed,2/28/2017,Major,3/6/2017,6,,,,,,,,,,
Bug,PUP-7286,Closed,3/1/2017,Major,3/7/2017,6,,,,,,,,,,
Bug,PUP-7293,Closed,3/2/2017,Major,3/7/2017,5,,,,,,,,,,
Bug,PUP-7296,Closed,3/2/2017,Major,3/6/2017,4,,,,,,,,,,
Bug,PUP-7299,Closed,3/3/2017,Major,3/21/2017,18,,,,,,,,,,
Bug,PUP-7308,Closed,3/6/2017,Major,9/28/2017,206,,,,,,,,,,
Bug,PUP-7335,Closed,3/10/2017,Major,3/13/2017,3,,,,,,,,,,
Bug,PUP-7366,Closed,3/17/2017,Major,3/22/2017,5,,,,,,,,,,
Bug,PUP-7382,Closed,3/21/2017,Major,6/28/2017,99,,,,,,,,,,
Bug,PUP-7465,Closed,4/25/2017,Major,5/15/2017,20,,,,,,,,,,
Bug,PUP-7472,Closed,4/26/2017,Major,8/14/2017,110,,,,,,,,,,
Bug,PUP-7630,Closed,4/27/2017,Major,2/5/2018,284,,,,,,,,,,
Bug,PUP-7480,Closed,4/27/2017,Major,5/2/2017,5,,,,,,,,,,
Bug,PUP-7487,Closed,5/1/2017,Major,6/6/2017,36,,,,,,,,,,
Bug,PUP-7524,Closed,5/12/2017,Major,5/16/2017,4,,,,,,,,,,
Bug,PUP-7590,Closed,5/24/2017,Major,5/30/2017,6,,,,,,,,,,
Bug,PUP-7655,Closed,6/13/2017,Major,6/13/2017,0,,,,,,,,,,
Bug,PUP-7664,Closed,6/14/2017,Major,6/28/2017,14,,,,,,,,,,
Bug,PUP-7674,Closed,6/19/2017,Major,6/27/2017,8,,,,,,,,,,
Bug,PUP-7692,Closed,6/22/2017,Major,6/22/2017,0,,,,,,,,,,
Bug,PUP-7787,Closed,7/19/2017,Major,4/3/2018,258,,,,,,,,,,
Bug,PUP-7804,Closed,7/26/2017,Major,8/22/2017,27,,,,,,,,,,
Bug,PUP-7813,Closed,8/2/2017,Major,9/1/2017,30,,,,,,,,,,
Bug,PUP-7848,Closed,8/16/2017,Major,10/3/2017,48,,,,,,,,,,
Bug,PUP-7951,Closed,9/15/2017,Major,10/6/2017,21,,,,,,,,,,
Bug,PUP-7957,Closed,9/18/2017,Major,9/27/2017,9,,,,,,,,,,
Bug,PUP-7992,Closed,9/26/2017,Major,9/29/2017,3,,,,,,,,,,
Bug,PUP-8042,Closed,10/10/2017,Major,10/11/2017,1,,,,,,,,,,
Bug,PUP-8227,Closed,10/19/2017,Major,1/18/2018,91,,,,,,,,,,
Bug,PUP-8121,Closed,11/2/2017,Major,11/16/2017,14,,,,,,,,,,
Bug,PUP-8143,Closed,11/10/2017,Major,11/21/2017,11,,,,,,,,,,
Bug,PUP-8179,Closed,11/15/2017,Major,1/17/2018,63,,,,,,,,,,
Bug,PUP-8181,Closed,11/15/2017,Major,1/2/2018,48,,,,,,,,,,
Bug,PUP-8185,Closed,11/18/2017,Major,11/21/2017,3,,,,,,,,,,
Bug,PUP-8204,Closed,11/22/2017,Major,12/13/2017,21,,,,,,,,,,
Bug,PUP-8231,Closed,12/6/2017,Major,2/14/2018,70,,,,,,,,,,
Bug,PUP-8258,Closed,12/15/2017,Major,2/9/2018,56,,,,,,,,,,
Bug,PUP-8288,Closed,12/21/2017,Major,1/22/2018,32,,,,,,,,,,
Bug,PUP-8342,Closed,1/10/2018,Major,1/29/2018,19,,,,,,,,,,
Bug,PUP-8371,Closed,1/18/2018,Major,3/1/2018,42,,,,,,,,,,
Bug,PUP-8396,Closed,1/25/2018,Major,7/24/2018,180,,,,,,,,,,
Bug,PUP-8403,Closed,1/30/2018,Major,2/8/2018,9,,,,,,,,,,
Bug,PUP-8415,Closed,2/2/2018,Major,2/2/2018,0,,,,,,,,,,
Bug,PUP-8538,Closed,3/9/2018,Major,4/3/2018,25,,,,,,,,,,
Bug,PUP-8678,Closed,4/26/2018,Major,4/26/2018,0,,,,,,,,,,
Bug,PUP-8679,Closed,4/27/2018,Major,4/30/2018,3,,,,,,,,,,
Bug,PUP-8708,Closed,5/10/2018,Major,5/14/2018,4,,,,,,,,,,
Bug,PUP-8714,Closed,5/12/2018,Major,5/18/2018,6,,,,,,,,,,
Bug,PUP-8745,Closed,5/16/2018,Major,5/22/2018,6,,,,,,,,,,
Bug,PUP-8908,Closed,6/6/2018,Major,6/18/2018,12,,,,,,,,,,
Bug,PUP-9010,Closed,7/19/2018,Major,7/20/2018,1,,,,,,,,,,
Bug,PUP-9064,Closed,8/14/2018,Major,8/30/2018,16,,,,,,,,,,
Bug,PUP-9092,Closed,8/30/2018,Major,10/8/2018,39,,,,,,,,,,
Bug,PUP-9095,Closed,8/30/2018,Major,8/31/2018,1,,,,,,,,,,
Bug,PUP-9114,Closed,9/7/2018,Major,9/17/2018,10,,,,,,,,,,
Bug,PUP-9144,Closed,9/17/2018,Major,9/26/2018,9,,,,,,,,,,
Bug,PUP-9218,Closed,10/10/2018,Major,10/12/2018,2,,,,,,,,,,
Bug,PUP-9265,Closed,10/25/2018,Major,10/25/2018,0,,,,,,,,,,
Bug,PUP-9270,Closed,10/26/2018,Major,11/2/2018,7,,,,,,,,,,
Bug,PUP-9306,Closed,11/7/2018,Major,11/7/2018,0,,,,,,,,,,
Bug,PUP-5431,Needs Information,10/27/2015,Major,,1130,,,,,,,,,,
Bug,PUP-3922,Needs Information,1/28/2015,Major,,1401,,,,,,,,,,
Bug,PUP-3813,Needs Information,1/6/2015,Major,,1423,,,,,,,,,,
Bug,PUP-8085,Needs Information,10/24/2017,Major,,402,,,,,,,,,,
Bug,PUP-9036,Needs Information,8/2/2018,Major,,120,,,,,,,,,,
Bug,PUP-9308,Needs Information,11/9/2018,Major,,20,,,,,,,,,,
Bug,PUP-7876,Open,8/24/2017,Major,,463,,,,,,,,,,
Bug,PUP-8319,Open,1/5/2018,Major,,329,,,,,,,,,,
Bug,PUP-8774,Open,5/23/2018,Major,,190,,,,,,,,,,
Bug,PUP-8002,Ready for CI,9/28/2017,Major,,428,,,,,,,,,,
Bug,PUP-9217,Ready for CI,10/9/2018,Major,,51,,,,,,,,,,
Bug,PUP-1431,Ready for Engineering,1/13/2014,Major,,1781,,,,,,,,,,
Bug,PUP-5626,Ready for Engineering,12/17/2015,Major,,1078,,,,,,,,,,
Bug,PUP-6432,Ready for Engineering,6/22/2016,Major,,890,,,,,,,,,,
Bug,PUP-6587,Ready for Engineering,8/4/2016,Major,,847,,,,,,,,,,
Bug,PUP-8468,Ready for Engineering,8/24/2016,Major,,828,,,,,,,,,,
Bug,PUP-7386,Ready for Engineering,3/22/2017,Major,,618,,,,,,,,,,
Bug,PUP-8709,Ready for Engineering,5/10/2018,Major,,204,,,,,,,,,,
Bug,PUP-9303,Ready for Merge,11/6/2018,Major,,24,,,,,,,,,,
Bug,PUP-1,Resolved,5/28/2013,Major,6/6/2013,9,,,,,,,,,,
Bug,PUP-7,Resolved,6/17/2013,Major,6/18/2013,1,,,,,,,,,,
Bug,PUP-11,Resolved,6/17/2013,Major,7/22/2013,35,,,,,,,,,,
Bug,PUP-31,Resolved,6/17/2013,Major,7/1/2013,14,,,,,,,,,,
Bug,PUP-43,Resolved,6/19/2013,Major,6/26/2013,7,,,,,,,,,,
Bug,PUP-56,Resolved,6/24/2013,Major,7/1/2013,7,,,,,,,,,,
Bug,PUP-58,Resolved,6/24/2013,Major,6/25/2013,1,,,,,,,,,,
Bug,PUP-59,Resolved,6/24/2013,Major,7/1/2013,7,,,,,,,,,,
Bug,PUP-141,Resolved,7/2/2013,Major,7/22/2013,20,,,,,,,,,,
Bug,PUP-143,Resolved,7/2/2013,Major,2/14/2014,227,,,,,,,,,,
Bug,PUP-153,Resolved,7/10/2013,Major,7/25/2013,15,,,,,,,,,,
Bug,PUP-161,Resolved,7/11/2013,Major,7/16/2013,5,,,,,,,,,,
Bug,PUP-177,Resolved,7/17/2013,Major,7/31/2013,14,,,,,,,,,,
Bug,PUP-184,Resolved,7/18/2013,Major,7/22/2013,4,,,,,,,,,,
Bug,PUP-185,Resolved,7/18/2013,Major,7/22/2013,4,,,,,,,,,,
Bug,PUP-186,Resolved,7/18/2013,Major,8/30/2013,43,,,,,,,,,,
Bug,PUP-200,Resolved,7/31/2013,Major,8/1/2013,1,,,,,,,,,,
Bug,PUP-222,Resolved,8/9/2013,Major,8/30/2013,21,,,,,,,,,,
Bug,PUP-228,Resolved,8/14/2013,Major,9/11/2013,28,,,,,,,,,,
Bug,PUP-256,Resolved,8/19/2013,Major,8/20/2013,1,,,,,,,,,,
Bug,PUP-258,Resolved,8/26/2013,Major,9/11/2013,16,,,,,,,,,,
Bug,PUP-269,Resolved,8/27/2013,Major,8/29/2013,2,,,,,,,,,,
Bug,PUP-272,Resolved,8/28/2013,Major,9/11/2013,14,,,,,,,,,,
Bug,PUP-279,Resolved,8/29/2013,Major,9/19/2013,21,,,,,,,,,,
Bug,PUP-288,Resolved,9/4/2013,Major,9/20/2013,16,,,,,,,,,,
Bug,PUP-333,Resolved,9/12/2013,Major,9/18/2013,6,,,,,,,,,,
Bug,PUP-346,Resolved,9/18/2013,Major,9/26/2013,8,,,,,,,,,,
Bug,PUP-510,Resolved,10/3/2013,Major,10/8/2013,5,,,,,,,,,,
Bug,PUP-544,Resolved,10/10/2013,Major,10/21/2013,11,,,,,,,,,,
Bug,PUP-2131,Resolved,4/1/2014,Major,4/21/2016,751,,,,,,,,,,
Bug,PUP-2724,Resolved,6/4/2014,Major,6/6/2014,2,,,,,,,,,,
Bug,PUP-2771,Resolved,6/12/2014,Major,9/28/2014,108,,,,,,,,,,
Bug,PUP-2785,Resolved,6/16/2014,Major,7/8/2014,22,,,,,,,,,,
Bug,PUP-2991,Resolved,7/30/2014,Major,8/5/2014,6,,,,,,,,,,
Bug,PUP-5096,Resolved,8/26/2015,Major,9/4/2015,9,,,,,,,,,,
Bug,PUP-4515,Resolved,5/2/2015,Major,5/15/2017,744,,,,,,,,,,
Bug,PUP-5848,Resolved,2/9/2016,Major,2/22/2016,13,,,,,,,,,,
Bug,PUP-5993,Resolved,3/1/2016,Major,1/9/2018,679,,,,,,,,,,
Bug,PUP-6733,Resolved,9/22/2016,Major,9/22/2016,0,,,,,,,,,,
Bug,PUP-9237,Resolved,10/14/2018,Major,10/24/2018,10,,,,,,,,,,
Bug,PUP-911,Accepted,12/2/2013,Minor,,1823,,,,,,,,,,
Bug,PUP-6730,Accepted,3/9/2015,Minor,,1362,,,,,,,,,,
Bug,PUP-3866,Accepted,1/21/2015,Minor,,1408,,,,,,,,,,
Bug,PUP-3531,Accepted,10/24/2014,Minor,,1498,,,,,,,,,,
Bug,PUP-3489,Accepted,10/17/2014,Minor,,1504,,,,,,,,,,
Bug,PUP-6748,Accepted,9/27/2016,Minor,,794,,,,,,,,,,
Bug,PUP-6914,Accepted,11/10/2016,Minor,,749,,,,,,,,,,
Bug,PUP-7367,Accepted,3/17/2017,Minor,,623,,,,,,,,,,
Bug,PUP-7694,Accepted,6/23/2017,Minor,,524,,,,,,,,,,
Bug,PUP-7734,Accepted,6/27/2017,Minor,,521,,,,,,,,,,
Bug,PUP-7761,Accepted,7/7/2017,Minor,,511,,,,,,,,,,
Bug,PUP-7929,Accepted,9/10/2017,Minor,,446,,,,,,,,,,
Bug,PUP-7935,Accepted,9/11/2017,Minor,,444,,,,,,,,,,
Bug,PUP-7941,Accepted,9/12/2017,Minor,,444,,,,,,,,,,
Bug,PUP-8370,Accepted,1/18/2018,Minor,,315,,,,,,,,,,
Bug,PUP-8700,Accepted,5/4/2018,Minor,,209,,,,,,,,,,
Bug,PUP-8704,Accepted,5/9/2018,Minor,,205,,,,,,,,,,
Bug,PUP-8938,Accepted,6/12/2018,Minor,,170,,,,,,,,,,
Bug,PUP-6218,Closed,6/20/2013,Minor,5/12/2016,1057,,,,,,,,,,
Bug,PUP-280,Closed,8/28/2013,Minor,3/12/2014,196,,,,,,,,,,
Bug,PUP-278,Closed,8/29/2013,Minor,11/15/2013,78,,,,,,,,,,
Bug,PUP-651,Closed,11/4/2013,Minor,2/14/2014,102,,,,,,,,,,
Bug,PUP-1141,Closed,12/17/2013,Minor,10/31/2016,1049,,,,,,,,,,
Bug,PUP-1258,Closed,12/27/2013,Minor,10/31/2016,1039,,,,,,,,,,
Bug,PUP-1360,Closed,1/3/2014,Minor,10/31/2016,1032,,,,,,,,,,
Bug,PUP-2130,Closed,4/1/2014,Minor,6/16/2014,76,,,,,,,,,,
Bug,PUP-2214,Closed,4/10/2014,Minor,5/21/2014,41,,,,,,,,,,
Bug,PUP-2421,Closed,5/1/2014,Minor,5/19/2014,18,,,,,,,,,,
Bug,PUP-2479,Closed,5/5/2014,Minor,6/2/2014,28,,,,,,,,,,
Bug,PUP-3137,Closed,5/17/2014,Minor,10/9/2014,145,,,,,,,,,,
Bug,PUP-2645,Closed,5/22/2014,Minor,5/15/2017,1089,,,,,,,,,,
Bug,PUP-2716,Closed,6/2/2014,Minor,1/23/2015,235,,,,,,,,,,
Bug,PUP-2882,Closed,7/2/2014,Minor,8/26/2014,55,,,,,,,,,,
Bug,PUP-2892,Closed,7/3/2014,Minor,5/16/2017,1048,,,,,,,,,,
Bug,PUP-2908,Closed,7/8/2014,Minor,5/16/2017,1043,,,,,,,,,,
Bug,PUP-2930,Closed,7/11/2014,Minor,7/14/2014,3,,,,,,,,,,
Bug,PUP-2975,Closed,7/25/2014,Minor,3/22/2015,240,,,,,,,,,,
Bug,PUP-3005,Closed,8/4/2014,Minor,5/16/2017,1016,,,,,,,,,,
Bug,PUP-3084,Closed,8/19/2014,Minor,9/25/2014,37,,,,,,,,,,
Bug,PUP-3188,Closed,9/5/2014,Minor,12/4/2014,90,,,,,,,,,,
Bug,PUP-3191,Closed,9/5/2014,Minor,9/15/2014,10,,,,,,,,,,
Bug,PUP-3223,Closed,9/9/2014,Minor,3/22/2017,925,,,,,,,,,,
Bug,PUP-3265,Closed,9/17/2014,Minor,9/18/2014,1,,,,,,,,,,
Bug,PUP-5635,Closed,12/22/2015,Minor,5/15/2017,510,,,,,,,,,,
Bug,PUP-5348,Closed,10/9/2015,Minor,5/15/2017,584,,,,,,,,,,
Bug,PUP-5072,Closed,8/25/2015,Minor,5/15/2017,629,,,,,,,,,,
Bug,PUP-5037,Closed,8/14/2015,Minor,8/27/2015,13,,,,,,,,,,
Bug,PUP-4887,Closed,7/16/2015,Minor,7/20/2015,4,,,,,,,,,,
Bug,PUP-4781,Closed,6/24/2015,Minor,8/26/2015,63,,,,,,,,,,
Bug,PUP-4624,Closed,5/18/2015,Minor,5/17/2017,730,,,,,,,,,,
Bug,PUP-4453,Closed,4/22/2015,Minor,4/23/2015,1,,,,,,,,,,
Bug,PUP-4430,Closed,4/16/2015,Minor,5/17/2017,762,,,,,,,,,,
Bug,PUP-4397,Closed,4/10/2015,Minor,5/17/2017,768,,,,,,,,,,
Bug,PUP-4385,Closed,4/7/2015,Minor,5/20/2015,43,,,,,,,,,,
Bug,PUP-4378,Closed,4/6/2015,Minor,5/20/2015,44,,,,,,,,,,
Bug,PUP-4377,Closed,4/6/2015,Minor,8/28/2017,875,,,,,,,,,,
Bug,PUP-4373,Closed,4/3/2015,Minor,5/20/2015,47,,,,,,,,,,
